 ,Area,Mean,Min,Max,IntDen,RawIntDen
695,329,255,255,255,83895,83895
696,424,255,255,255,108120,108120
697,311,255,255,255,79305,79305
698,309,255,255,255,78795,78795
699,494,255,255,255,125970,125970
700,334,255,255,255,85170,85170
701,336,255,255,255,85680,85680
702,463,255,255,255,118065,118065
703,338,255,255,255,86190,86190
704,306,255,255,255,78030,78030
705,244,255,255,255,62220,62220
706,333,255,255,255,84915,84915
707,308,255,255,255,78540,78540
708,425,255,255,255,108375,108375
709,469,255,255,255,119595,119595
710,278,255,255,255,70890,70890
711,279,255,255,255,71145,71145
712,328,255,255,255,83640,83640
713,464,255,255,255,118320,118320
714,419,255,255,255,106845,106845
715,340,255,255,255,86700,86700
716,330,255,255,255,84150,84150
717,340,255,255,255,86700,86700
718,469,255,255,255,119595,119595
719,256,255,255,255,65280,65280
720,314,255,255,255,80070,80070
721,317,255,255,255,80835,80835
722,326,255,255,255,83130,83130
723,326,255,255,255,83130,83130
724,317,255,255,255,80835,80835
725,326,255,255,255,83130,83130
726,346,255,255,255,88230,88230
727,312,255,255,255,79560,79560
728,289,255,255,255,73695,73695
729,362,255,255,255,92310,92310
730,315,255,255,255,80325,80325
731,410,255,255,255,104550,104550
732,292,255,255,255,74460,74460
733,458,255,255,255,116790,116790
734,299,255,255,255,76245,76245
735,192,255,255,255,48960,48960
736,296,255,255,255,75480,75480
737,282,255,255,255,71910,71910
738,370,255,255,255,94350,94350
739,310,255,255,255,79050,79050
740,332,255,255,255,84660,84660
741,337,255,255,255,85935,85935
742,360,255,255,255,91800,91800
743,344,255,255,255,87720,87720
744,289,255,255,255,73695,73695
745,291,255,255,255,74205,74205
746,451,255,255,255,115005,115005
747,320,255,255,255,81600,81600
748,469,255,255,255,119595,119595
749,330,255,255,255,84150,84150
750,293,255,255,255,74715,74715
751,342,255,255,255,87210,87210
752,207,255,255,255,52785,52785
753,285,255,255,255,72675,72675
754,280,255,255,255,71400,71400
755,296,255,255,255,75480,75480
756,305,255,255,255,77775,77775
757,440,255,255,255,112200,112200
758,349,255,255,255,88995,88995
759,296,255,255,255,75480,75480
760,316,255,255,255,80580,80580
761,359,255,255,255,91545,91545
762,366,255,255,255,93330,93330
763,499,255,255,255,127245,127245
764,333,255,255,255,84915,84915
765,409,255,255,255,104295,104295
766,324,255,255,255,82620,82620
767,494,255,255,255,125970,125970
768,278,255,255,255,70890,70890
769,389,255,255,255,99195,99195
770,292,255,255,255,74460,74460
771,363,255,255,255,92565,92565
772,308,255,255,255,78540,78540
773,276,255,255,255,70380,70380
774,496,255,255,255,126480,126480
775,446,255,255,255,113730,113730
776,342,255,255,255,87210,87210
777,335,255,255,255,85425,85425
778,385,255,255,255,98175,98175
779,315,255,255,255,80325,80325
780,311,255,255,255,79305,79305
781,300,255,255,255,76500,76500
782,374,255,255,255,95370,95370
783,348,255,255,255,88740,88740
784,471,255,255,255,120105,120105
785,320,255,255,255,81600,81600
786,332,255,255,255,84660,84660
787,301,255,255,255,76755,76755
788,339,255,255,255,86445,86445
789,450,255,255,255,114750,114750
790,322,255,255,255,82110,82110
791,477,255,255,255,121635,121635
792,331,255,255,255,84405,84405
793,396,255,255,255,100980,100980
794,398,255,255,255,101490,101490
795,323,255,255,255,82365,82365
796,303,255,255,255,77265,77265
797,316,255,255,255,80580,80580
798,449,255,255,255,114495,114495
799,346,255,255,255,88230,88230
800,415,255,255,255,105825,105825
801,302,255,255,255,77010,77010
802,339,255,255,255,86445,86445
803,315,255,255,255,80325,80325
804,490,255,255,255,124950,124950
805,466,255,255,255,118830,118830
806,317,255,255,255,80835,80835
807,468,255,255,255,119340,119340
808,364,255,255,255,92820,92820
809,477,255,255,255,121635,121635
810,363,255,255,255,92565,92565
811,320,255,255,255,81600,81600
812,310,255,255,255,79050,79050
813,321,255,255,255,81855,81855
814,316,255,255,255,80580,80580
815,350,255,255,255,89250,89250
816,315,255,255,255,80325,80325
817,356,255,255,255,90780,90780
818,398,255,255,255,101490,101490
819,358,255,255,255,91290,91290
820,364,255,255,255,92820,92820
821,189,255,255,255,48195,48195
822,332,255,255,255,84660,84660
823,352,255,255,255,89760,89760
824,307,255,255,255,78285,78285
825,340,255,255,255,86700,86700
826,298,255,255,255,75990,75990
827,334,255,255,255,85170,85170
828,319,255,255,255,81345,81345
829,416,255,255,255,106080,106080
830,307,255,255,255,78285,78285
831,389,255,255,255,99195,99195
832,253,255,255,255,64515,64515
833,234,255,255,255,59670,59670
834,299,255,255,255,76245,76245
835,218,255,255,255,55590,55590
836,455,255,255,255,116025,116025
837,318,255,255,255,81090,81090
838,466,255,255,255,118830,118830
839,325,255,255,255,82875,82875
840,335,255,255,255,85425,85425
841,303,255,255,255,77265,77265
842,323,255,255,255,82365,82365
843,361,255,255,255,92055,92055
844,342,255,255,255,87210,87210
845,341,255,255,255,86955,86955
846,333,255,255,255,84915,84915
847,441,255,255,255,112455,112455
848,386,255,255,255,98430,98430
849,326,255,255,255,83130,83130
850,360,255,255,255,91800,91800
851,318,255,255,255,81090,81090
852,342,255,255,255,87210,87210
853,451,255,255,255,115005,115005
854,311,255,255,255,79305,79305
855,346,255,255,255,88230,88230
856,347,255,255,255,88485,88485
857,275,255,255,255,70125,70125
858,315,255,255,255,80325,80325
859,322,255,255,255,82110,82110
860,419,255,255,255,106845,106845
861,343,255,255,255,87465,87465
862,295,255,255,255,75225,75225
863,391,255,255,255,99705,99705
864,337,255,255,255,85935,85935
865,336,255,255,255,85680,85680
866,331,255,255,255,84405,84405
867,299,255,255,255,76245,76245
868,350,255,255,255,89250,89250
869,499,255,255,255,127245,127245
870,356,255,255,255,90780,90780
871,341,255,255,255,86955,86955
872,366,255,255,255,93330,93330
873,334,255,255,255,85170,85170
874,475,255,255,255,121125,121125
875,308,255,255,255,78540,78540
876,368,255,255,255,93840,93840
877,351,255,255,255,89505,89505
878,438,255,255,255,111690,111690
879,431,255,255,255,109905,109905
880,347,255,255,255,88485,88485
881,330,255,255,255,84150,84150
882,457,255,255,255,116535,116535
883,327,255,255,255,83385,83385
884,292,255,255,255,74460,74460
885,330,255,255,255,84150,84150
886,277,255,255,255,70635,70635
887,320,255,255,255,81600,81600
888,356,255,255,255,90780,90780
889,491,255,255,255,125205,125205
890,463,255,255,255,118065,118065
891,335,255,255,255,85425,85425
892,291,255,255,255,74205,74205
893,310,255,255,255,79050,79050
894,331,255,255,255,84405,84405
895,475,255,255,255,121125,121125
896,346,255,255,255,88230,88230
897,295,255,255,255,75225,75225
898,417,255,255,255,106335,106335
899,476,255,255,255,121380,121380
900,355,255,255,255,90525,90525
901,315,255,255,255,80325,80325
902,398,255,255,255,101490,101490
903,360,255,255,255,91800,91800
904,459,255,255,255,117045,117045
905,347,255,255,255,88485,88485
906,496,255,255,255,126480,126480
907,444,255,255,255,113220,113220
908,341,255,255,255,86955,86955
909,325,255,255,255,82875,82875
910,384,255,255,255,97920,97920
911,426,255,255,255,108630,108630
912,423,255,255,255,107865,107865
913,476,255,255,255,121380,121380
914,274,255,255,255,69870,69870
915,315,255,255,255,80325,80325
916,346,255,255,255,88230,88230
917,296,255,255,255,75480,75480
918,314,255,255,255,80070,80070
919,282,255,255,255,71910,71910
920,348,255,255,255,88740,88740
921,458,255,255,255,116790,116790
922,459,255,255,255,117045,117045
923,418,255,255,255,106590,106590
924,314,255,255,255,80070,80070
925,411,255,255,255,104805,104805
926,485,255,255,255,123675,123675
927,348,255,255,255,88740,88740
928,373,255,255,255,95115,95115
929,345,255,255,255,87975,87975
930,477,255,255,255,121635,121635
931,369,255,255,255,94095,94095
932,299,255,255,255,76245,76245
933,309,255,255,255,78795,78795
934,360,255,255,255,91800,91800
935,404,255,255,255,103020,103020
936,329,255,255,255,83895,83895
937,338,255,255,255,86190,86190
938,278,255,255,255,70890,70890
939,498,255,255,255,126990,126990
940,369,255,255,255,94095,94095
941,468,255,255,255,119340,119340
942,326,255,255,255,83130,83130
943,352,255,255,255,89760,89760
944,438,255,255,255,111690,111690
945,425,255,255,255,108375,108375
946,488,255,255,255,124440,124440
947,389,255,255,255,99195,99195
948,317,255,255,255,80835,80835
949,442,255,255,255,112710,112710
950,330,255,255,255,84150,84150
951,334,255,255,255,85170,85170
952,331,255,255,255,84405,84405
953,318,255,255,255,81090,81090
954,470,255,255,255,119850,119850
955,362,255,255,255,92310,92310
956,465,255,255,255,118575,118575
957,193,255,255,255,49215,49215
958,410,255,255,255,104550,104550
959,196,255,255,255,49980,49980
960,383,255,255,255,97665,97665
961,290,255,255,255,73950,73950
962,458,255,255,255,116790,116790
963,300,255,255,255,76500,76500
964,315,255,255,255,80325,80325
965,336,255,255,255,85680,85680
966,376,255,255,255,95880,95880
967,297,255,255,255,75735,75735
968,476,255,255,255,121380,121380
969,294,255,255,255,74970,74970
970,307,255,255,255,78285,78285
971,201,255,255,255,51255,51255
972,443,255,255,255,112965,112965
973,300,255,255,255,76500,76500
974,314,255,255,255,80070,80070
975,304,255,255,255,77520,77520
976,286,255,255,255,72930,72930
977,306,255,255,255,78030,78030
978,397,255,255,255,101235,101235
979,468,255,255,255,119340,119340
980,378,255,255,255,96390,96390
981,441,255,255,255,112455,112455
982,332,255,255,255,84660,84660
983,424,255,255,255,108120,108120
984,406,255,255,255,103530,103530
985,266,255,255,255,67830,67830
986,431,255,255,255,109905,109905
987,269,255,255,255,68595,68595
988,274,255,255,255,69870,69870
989,482,255,255,255,122910,122910
990,339,255,255,255,86445,86445
991,388,255,255,255,98940,98940
992,274,255,255,255,69870,69870
993,331,255,255,255,84405,84405
994,326,255,255,255,83130,83130
995,467,255,255,255,119085,119085
996,475,255,255,255,121125,121125
997,419,255,255,255,106845,106845
998,278,255,255,255,70890,70890
999,272,255,255,255,69360,69360
1000,391,255,255,255,99705,99705
1001,348,255,255,255,88740,88740
1002,369,255,255,255,94095,94095
1003,312,255,255,255,79560,79560
1004,348,255,255,255,88740,88740
1005,267,255,255,255,68085,68085
1006,332,255,255,255,84660,84660
1007,359,255,255,255,91545,91545
1008,165,255,255,255,42075,42075
1009,307,255,255,255,78285,78285
1010,255,255,255,255,65025,65025
1011,322,255,255,255,82110,82110
1012,312,255,255,255,79560,79560
1013,365,255,255,255,93075,93075
1014,248,255,255,255,63240,63240
1015,313,255,255,255,79815,79815
1016,299,255,255,255,76245,76245
1017,398,255,255,255,101490,101490
1018,309,255,255,255,78795,78795
1019,353,255,255,255,90015,90015
1020,372,255,255,255,94860,94860
1021,325,255,255,255,82875,82875
1022,433,255,255,255,110415,110415
1023,487,255,255,255,124185,124185
1024,325,255,255,255,82875,82875
1025,442,255,255,255,112710,112710
1026,434,255,255,255,110670,110670
1027,500,255,255,255,127500,127500
1028,265,255,255,255,67575,67575
1029,212,255,255,255,54060,54060
1030,437,255,255,255,111435,111435
1031,478,255,255,255,121890,121890
1032,281,255,255,255,71655,71655
1033,365,255,255,255,93075,93075
1034,278,255,255,255,70890,70890
1035,406,255,255,255,103530,103530
1036,179,255,255,255,45645,45645
1037,360,255,255,255,91800,91800
1038,189,255,255,255,48195,48195
1039,308,255,255,255,78540,78540
1040,321,255,255,255,81855,81855
1041,291,255,255,255,74205,74205
1042,391,255,255,255,99705,99705
1043,474,255,255,255,120870,120870
1044,209,255,255,255,53295,53295
1045,440,255,255,255,112200,112200
1046,306,255,255,255,78030,78030
1047,434,255,255,255,110670,110670
1048,427,255,255,255,108885,108885
1049,292,255,255,255,74460,74460
1050,407,255,255,255,103785,103785
1051,306,255,255,255,78030,78030
1052,257,255,255,255,65535,65535
1053,371,255,255,255,94605,94605
1054,420,255,255,255,107100,107100
1055,452,255,255,255,115260,115260
1056,490,255,255,255,124950,124950
1057,310,255,255,255,79050,79050
1058,380,255,255,255,96900,96900
1059,291,255,255,255,74205,74205
1060,415,255,255,255,105825,105825
1061,262,255,255,255,66810,66810
1062,413,255,255,255,105315,105315
1063,297,255,255,255,75735,75735
1064,294,255,255,255,74970,74970
1065,283,255,255,255,72165,72165
1066,365,255,255,255,93075,93075
1067,305,255,255,255,77775,77775
1068,282,255,255,255,71910,71910
1069,432,255,255,255,110160,110160
1070,308,255,255,255,78540,78540
1071,389,255,255,255,99195,99195
1072,336,255,255,255,85680,85680
1073,310,255,255,255,79050,79050
1074,495,255,255,255,126225,126225
1075,288,255,255,255,73440,73440
1076,488,255,255,255,124440,124440
1077,323,255,255,255,82365,82365
1078,303,255,255,255,77265,77265
1079,293,255,255,255,74715,74715
1080,493,255,255,255,125715,125715
1081,308,255,255,255,78540,78540
1082,294,255,255,255,74970,74970
1083,332,255,255,255,84660,84660
1084,356,255,255,255,90780,90780
1085,370,255,255,255,94350,94350
1086,332,255,255,255,84660,84660
1087,372,255,255,255,94860,94860
1088,433,255,255,255,110415,110415
1089,304,255,255,255,77520,77520
1090,321,255,255,255,81855,81855
1091,367,255,255,255,93585,93585
1092,290,255,255,255,73950,73950
1093,302,255,255,255,77010,77010
1094,328,255,255,255,83640,83640
1095,427,255,255,255,108885,108885
1096,307,255,255,255,78285,78285
1097,389,255,255,255,99195,99195
1098,421,255,255,255,107355,107355
1099,317,255,255,255,80835,80835
1100,318,255,255,255,81090,81090
1101,365,255,255,255,93075,93075
1102,338,255,255,255,86190,86190
1103,333,255,255,255,84915,84915
1104,375,255,255,255,95625,95625
1105,325,255,255,255,82875,82875
1106,277,255,255,255,70635,70635
1107,437,255,255,255,111435,111435
1108,329,255,255,255,83895,83895
1109,319,255,255,255,81345,81345
1110,415,255,255,255,105825,105825
1111,341,255,255,255,86955,86955
1112,396,255,255,255,100980,100980
1113,359,255,255,255,91545,91545
1114,443,255,255,255,112965,112965
1115,330,255,255,255,84150,84150
1116,342,255,255,255,87210,87210
1117,287,255,255,255,73185,73185
1118,325,255,255,255,82875,82875
1119,496,255,255,255,126480,126480
1120,294,255,255,255,74970,74970
1121,401,255,255,255,102255,102255
1122,468,255,255,255,119340,119340
1123,335,255,255,255,85425,85425
1124,371,255,255,255,94605,94605
1125,368,255,255,255,93840,93840
1126,436,255,255,255,111180,111180
1127,427,255,255,255,108885,108885
1128,344,255,255,255,87720,87720
1129,313,255,255,255,79815,79815
1130,315,255,255,255,80325,80325
1131,346,255,255,255,88230,88230
1132,325,255,255,255,82875,82875
1133,369,255,255,255,94095,94095
1134,385,255,255,255,98175,98175
1135,355,255,255,255,90525,90525
1136,458,255,255,255,116790,116790
1137,316,255,255,255,80580,80580
1138,300,255,255,255,76500,76500
1139,304,255,255,255,77520,77520
1140,322,255,255,255,82110,82110
1141,407,255,255,255,103785,103785
1142,314,255,255,255,80070,80070
1143,324,255,255,255,82620,82620
1144,491,255,255,255,125205,125205
1145,451,255,255,255,115005,115005
1146,382,255,255,255,97410,97410
1147,408,255,255,255,104040,104040
1148,342,255,255,255,87210,87210
1149,425,255,255,255,108375,108375
1150,326,255,255,255,83130,83130
1151,384,255,255,255,97920,97920
1152,330,255,255,255,84150,84150
1153,303,255,255,255,77265,77265
1154,387,255,255,255,98685,98685
1155,228,255,255,255,58140,58140
1156,327,255,255,255,83385,83385
1157,446,255,255,255,113730,113730
1158,405,255,255,255,103275,103275
1159,312,255,255,255,79560,79560
1160,376,255,255,255,95880,95880
1161,386,255,255,255,98430,98430
1162,456,255,255,255,116280,116280
1163,228,255,255,255,58140,58140
1164,486,255,255,255,123930,123930
1165,324,255,255,255,82620,82620
1166,322,255,255,255,82110,82110
1167,362,255,255,255,92310,92310
1168,375,255,255,255,95625,95625
1169,322,255,255,255,82110,82110
1170,429,255,255,255,109395,109395
1171,343,255,255,255,87465,87465
1172,327,255,255,255,83385,83385
1173,334,255,255,255,85170,85170
1174,344,255,255,255,87720,87720
1175,344,255,255,255,87720,87720
1176,285,255,255,255,72675,72675
1177,316,255,255,255,80580,80580
1178,324,255,255,255,82620,82620
1179,313,255,255,255,79815,79815
1180,459,255,255,255,117045,117045
1181,399,255,255,255,101745,101745
1182,375,255,255,255,95625,95625
1183,313,255,255,255,79815,79815
1184,394,255,255,255,100470,100470
1185,303,255,255,255,77265,77265
1186,353,255,255,255,90015,90015
1187,317,255,255,255,80835,80835
1188,299,255,255,255,76245,76245
1189,351,255,255,255,89505,89505
1190,348,255,255,255,88740,88740
1191,374,255,255,255,95370,95370
1192,324,255,255,255,82620,82620
1193,369,255,255,255,94095,94095
1194,448,255,255,255,114240,114240
1195,446,255,255,255,113730,113730
1196,359,255,255,255,91545,91545
1197,292,255,255,255,74460,74460
1198,321,255,255,255,81855,81855
1199,443,255,255,255,112965,112965
1200,361,255,255,255,92055,92055
1201,404,255,255,255,103020,103020
1202,425,255,255,255,108375,108375
1203,415,255,255,255,105825,105825
1204,428,255,255,255,109140,109140
1205,456,255,255,255,116280,116280
1206,180,255,255,255,45900,45900
1207,414,255,255,255,105570,105570
1208,298,255,255,255,75990,75990
1209,381,255,255,255,97155,97155
1210,345,255,255,255,87975,87975
1211,336,255,255,255,85680,85680
1212,432,255,255,255,110160,110160
1213,364,255,255,255,92820,92820
1214,344,255,255,255,87720,87720
1215,403,255,255,255,102765,102765
1216,456,255,255,255,116280,116280
1217,319,255,255,255,81345,81345
1218,475,255,255,255,121125,121125
1219,488,255,255,255,124440,124440
1220,384,255,255,255,97920,97920
1221,360,255,255,255,91800,91800
1222,343,255,255,255,87465,87465
1223,495,255,255,255,126225,126225
1224,365,255,255,255,93075,93075
1225,446,255,255,255,113730,113730
1226,373,255,255,255,95115,95115
1227,317,255,255,255,80835,80835
1228,369,255,255,255,94095,94095
1229,334,255,255,255,85170,85170
1230,365,255,255,255,93075,93075
1231,458,255,255,255,116790,116790
1232,401,255,255,255,102255,102255
1233,385,255,255,255,98175,98175
1234,205,255,255,255,52275,52275
1235,218,255,255,255,55590,55590
1236,378,255,255,255,96390,96390
1237,495,255,255,255,126225,126225
1238,426,255,255,255,108630,108630
1239,390,255,255,255,99450,99450
1240,330,255,255,255,84150,84150
1241,357,255,255,255,91035,91035
1242,422,255,255,255,107610,107610
1243,427,255,255,255,108885,108885
1244,384,255,255,255,97920,97920
1245,321,255,255,255,81855,81855
1246,330,255,255,255,84150,84150
1247,430,255,255,255,109650,109650
1248,257,255,255,255,65535,65535
1249,361,255,255,255,92055,92055
1250,359,255,255,255,91545,91545
1251,332,255,255,255,84660,84660
1252,396,255,255,255,100980,100980
1253,273,255,255,255,69615,69615
1254,406,255,255,255,103530,103530
1255,427,255,255,255,108885,108885
1256,405,255,255,255,103275,103275
1257,425,255,255,255,108375,108375
1258,283,255,255,255,72165,72165
1259,303,255,255,255,77265,77265
1260,422,255,255,255,107610,107610
1261,393,255,255,255,100215,100215
1262,280,255,255,255,71400,71400
1263,365,255,255,255,93075,93075
1264,355,255,255,255,90525,90525
1265,361,255,255,255,92055,92055
1266,412,255,255,255,105060,105060
1267,423,255,255,255,107865,107865
1268,406,255,255,255,103530,103530
1269,410,255,255,255,104550,104550
1270,420,255,255,255,107100,107100
1271,342,255,255,255,87210,87210
1272,402,255,255,255,102510,102510
1273,401,255,255,255,102255,102255
1274,364,255,255,255,92820,92820
1275,392,255,255,255,99960,99960
1276,396,255,255,255,100980,100980
1277,398,255,255,255,101490,101490
1278,420,255,255,255,107100,107100
1279,387,255,255,255,98685,98685
1280,487,255,255,255,124185,124185
1281,495,255,255,255,126225,126225
1282,338,255,255,255,86190,86190
1283,357,255,255,255,91035,91035
1284,379,255,255,255,96645,96645
1285,387,255,255,255,98685,98685
1286,370,255,255,255,94350,94350
1287,403,255,255,255,102765,102765
1288,339,255,255,255,86445,86445
1289,351,255,255,255,89505,89505
1290,494,255,255,255,125970,125970
1291,358,255,255,255,91290,91290
1292,357,255,255,255,91035,91035
1293,469,255,255,255,119595,119595
1294,332,255,255,255,84660,84660
1295,335,255,255,255,85425,85425
1296,371,255,255,255,94605,94605
1297,352,255,255,255,89760,89760
1298,433,255,255,255,110415,110415
1299,360,255,255,255,91800,91800
1300,345,255,255,255,87975,87975
1301,400,255,255,255,102000,102000
1302,473,255,255,255,120615,120615
1303,351,255,255,255,89505,89505
1304,403,255,255,255,102765,102765
1305,375,255,255,255,95625,95625
1306,453,255,255,255,115515,115515
1307,493,255,255,255,125715,125715
1308,364,255,255,255,92820,92820
1309,461,255,255,255,117555,117555
1310,374,255,255,255,95370,95370
1311,417,255,255,255,106335,106335
1312,434,255,255,255,110670,110670
1313,395,255,255,255,100725,100725
1314,348,255,255,255,88740,88740
1315,360,255,255,255,91800,91800
1316,494,255,255,255,125970,125970
1317,389,255,255,255,99195,99195
1318,334,255,255,255,85170,85170
1319,439,255,255,255,111945,111945
1320,406,255,255,255,103530,103530
1321,375,255,255,255,95625,95625
1322,437,255,255,255,111435,111435
1323,374,255,255,255,95370,95370
1324,397,255,255,255,101235,101235
1325,400,255,255,255,102000,102000
1326,351,255,255,255,89505,89505
1327,408,255,255,255,104040,104040
1328,389,255,255,255,99195,99195
1329,319,255,255,255,81345,81345
1330,393,255,255,255,100215,100215
1331,414,255,255,255,105570,105570
1332,486,255,255,255,123930,123930
1333,393,255,255,255,100215,100215
1334,384,255,255,255,97920,97920
1335,446,255,255,255,113730,113730
1336,419,255,255,255,106845,106845
1337,401,255,255,255,102255,102255
1338,383,255,255,255,97665,97665
1339,461,255,255,255,117555,117555
1340,273,255,255,255,69615,69615
1341,405,255,255,255,103275,103275
1342,399,255,255,255,101745,101745
1343,447,255,255,255,113985,113985
1344,363,255,255,255,92565,92565
1345,408,255,255,255,104040,104040
1346,434,255,255,255,110670,110670
1347,428,255,255,255,109140,109140
1348,391,255,255,255,99705,99705
1349,365,255,255,255,93075,93075
1350,401,255,255,255,102255,102255
1351,285,255,255,255,72675,72675
1352,250,255,255,255,63750,63750
1353,420,255,255,255,107100,107100
1354,242,255,255,255,61710,61710
1355,397,255,255,255,101235,101235
1356,391,255,255,255,99705,99705
1357,377,255,255,255,96135,96135
1358,428,255,255,255,109140,109140
1359,370,255,255,255,94350,94350
1360,338,255,255,255,86190,86190
1361,296,255,255,255,75480,75480
1362,387,255,255,255,98685,98685
1363,382,255,255,255,97410,97410
1364,426,255,255,255,108630,108630
1365,478,255,255,255,121890,121890
1366,256,255,255,255,65280,65280
1367,490,255,255,255,124950,124950
1368,428,255,255,255,109140,109140
1369,311,255,255,255,79305,79305
1370,298,255,255,255,75990,75990
